Record_ID,Data_Resource_Name,Scientific_Name,Common_Name,Latitude,Longitude,Year,Month,Day,State,Local_Government_Area,Basis_Of_Record,Individual_Count,Date,Density
920e74c4-bdb8-451e-b26e-f13f5b6fad4b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6316,145.34988,2013,10,14,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,2013-10-14,low
921897b3-f5ea-4b5f-8ed7-ba929653d3cf,Victorian Biodiversity Atlas,Felis catus,Cat,-37.64562,148.75635,2018,10,2,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2018-10-02,low
922c1d52-322f-4a60-9409-677fcf477dce,Victorian Biodiversity Atlas,Felis catus,Cat,-36.58655,141.19069,2019,6,11,Victoria,West Wimmera (S),HUMAN_OBSERVATION,1,2019-06-11,low
923078d2-0aec-42ab-b88b-15cf14686061,Victorian Biodiversity Atlas,Felis catus,Cat,-37.5886,145.73612,2014,11,7,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2014-11-07,low
92357873-78a2-47fb-8dab-dd6a43ed809b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.88306,145.14377,1988,5,6,Victoria,Monash (C),HUMAN_OBSERVATION,1,1988-05-06,low
9239a51f-aa7f-4add-95a6-92df08fb430f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.19959,145.19296,2012,8,1,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,2,2012-08-01,low
923f2d1a-78aa-4475-a1cb-f67757d5ddc1,Victorian Biodiversity Atlas,Felis catus,Cat,-38.17024,141.53983,2014,11,25,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-11-25,low
923fcd68-82d7-4518-885e-caf06422b5a5,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3731,144.0859,2012,2,15,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2012-02-15,low
92528b02-5669-49ca-8d9c-b0822239abda,Victorian Biodiversity Atlas,Felis catus,Cat,-37.91153,145.3718,2015,4,8,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2015-04-08,low
92549878-7b0f-41ec-8985-2cdf117e162c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.58893,148.80709,2017,2,21,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-02-21,low
925ac3e9-51f1-4b0d-8b2f-0bae0593e7ff,Victorian Biodiversity Atlas,Felis catus,Cat,-36.96668,148.30467,2022,4,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-04-28,low
926475de-075c-4587-9dbc-ac25480d3e32,Victorian Biodiversity Atlas,Felis catus,Cat,-37.60555,146.23918,2018,8,27,Victoria,Mansfield (S),HUMAN_OBSERVATION,1,2018-08-27,low
9266e00a-4c2d-4a83-b121-2838d29a4842,Victorian Biodiversity Atlas,Felis catus,Cat,-37.03683,148.53889,1984,10,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1984-10-07,low
926b76e9-995b-4295-8daa-a3dc37160fba,Museums Victoria provider for OZCAM,Felis catus,Cat,-38.4608,143.55,2022,5,13,Victoria,Colac-Otway (S),MACHINE_OBSERVATION,1,2022-05-13,low
926e7f2a-d4d5-446c-81e6-9f5013709ff9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.28579,147.5318,2017,10,6,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-06,low
92700639-129c-4850-a6c8-f34ed721deb1,Victorian Biodiversity Atlas,Felis catus,Cat,-36.70718,145.10416,1988,2,28,Victoria,Strathbogie (S),HUMAN_OBSERVATION,1,1988-02-28,low
9287feca-c5c3-43a6-83a5-056ad8d9eea7,Victorian Biodiversity Atlas,Felis catus,Cat,-38.27795,145.09831,1988,2,13,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,1988-02-13,low
92a87aaf-7de8-45d7-ad47-a9698f258802,Victorian Biodiversity Atlas,Felis catus,Cat,-38.03762,145.63781,1993,1,22,Victoria,Cardinia (S),HUMAN_OBSERVATION,1,1993-01-22,low
92ae2692-c9fb-45fc-ad76-abcddd05da6b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.37315,144.86383,2013,1,1,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,4,2013-01-01,low
92bd311c-8c41-4c34-b858-bd7981d26f37,Victorian Biodiversity Atlas,Felis catus,Cat,-37.52137,148.64458,2019,6,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-06-27,low
92caaad7-e763-4bfd-8425-ab707254d9c6,Victorian Biodiversity Atlas,Felis catus,Cat,-38.01494,141.24509,2014,11,29,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-11-29,low
92d1738e-00f8-4049-bc7c-cc40dd8633cd,Victorian Biodiversity Atlas,Felis catus,Cat,-38.44014,146.94297,1977,4,20,Victoria,Wellington (S),HUMAN_OBSERVATION,1,1977-04-20,low
92d4a5b6-1a40-4a63-b7b1-87ed9cfac621,Geelong Field Naturalists Club,Felis catus,Cat,-37.66592,144.51082,2021,5,23,Victoria,Moorabool (S),HUMAN_OBSERVATION,1,2021-05-23,low
92f16829-1f86-49d1-bea8-06ecd579373c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.90079,146.25546,2019,8,10,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2019-08-10,low
92f21c43-c3c5-4082-a687-071701f8585d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.36814,148.30711,2013,5,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2013-05-07,low
92f946f0-036b-4205-affe-1f8291b5c503,Victorian Biodiversity Atlas,Felis catus,Cat,-37.29608,148.66232,2018,9,19,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2018-09-19,low
92fa04bf-748a-4cd2-8cea-61efd94bd110,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3435,145.62843,2014,11,6,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2014-11-06,low
93028b41-710e-47fe-8bc4-d171e997a6fe,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35146,142.6243,2020,9,7,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2020-09-07,low
93393a66-9c13-45f2-a0c3-72b5a15dad83,Victorian Biodiversity Atlas,Felis catus,Cat,-34.37351,142.20963,1986,12,10,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,1986-12-10,low
934876ef-6c67-408e-8769-57026d640f9d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.4624,145.84559,2016,11,9,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2016-11-09,low
93671448-c916-49f3-85a9-7a4edfedfe64,Victorian Biodiversity Atlas,Felis catus,Cat,-37.74019,141.99303,1983,8,8,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,1983-08-08,low
93725a17-b388-47d5-b746-e0daaecdc2f8,Victorian Biodiversity Atlas,Felis catus,Cat,-34.893,143.312,2019,12,11,Victoria,Swan Hill (RC),HUMAN_OBSERVATION,1,2019-12-11,low
937cd2af-09b9-43ec-8de7-58893e694114,Victorian Biodiversity Atlas,Felis catus,Cat,-36.82096,147.3382,2004,11,13,Victoria,East Gippsland (S),HUMAN_OBSERVATION,2,2004-11-13,low
939680c6-5c51-48f5-95d8-983f1e8a48ad,Victorian Biodiversity Atlas,Felis catus,Cat,-38.21135,145.04865,2003,9,1,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,2,2003-09-01,low
93979b15-64dc-4ef1-8179-61cdb7be7406,Victorian Biodiversity Atlas,Felis catus,Cat,-37.10267,142.30762,2020,11,5,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-11-05,low
93a0f3c1-e922-489e-b33f-42173f122d50,Victorian Biodiversity Atlas,Felis catus,Cat,-38.2975,145.19045,2007,1,22,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,3,2007-01-22,low
93da30d9-83b9-4934-83c8-d254a3931775,Victorian Biodiversity Atlas,Felis catus,Cat,-36.8823,147.3209,2020,3,5,Victoria,Alpine (S),HUMAN_OBSERVATION,1,2020-03-05,low
93dc6382-91cc-4c73-8aa9-c60c6a11fbdf,Victorian Biodiversity Atlas,Felis catus,Cat,-36.90028,145.93472,2020,12,18,Victoria,Benalla (RC),HUMAN_OBSERVATION,1,2020-12-18,low
93dcd33b-fba0-4f61-90f3-774a7716616a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.37332,147.74364,2017,10,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-01,low
93f00c1f-2533-46e8-824f-bf85c539876d,Victorian Biodiversity Atlas,Felis catus,Cat,-35.9949,145.0049,2019,5,21,Victoria,Moira (S),HUMAN_OBSERVATION,1,2019-05-21,low
93f33ee2-e5b5-40f9-aba6-a5355d032ab9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.32215,142.45722,2020,8,24,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,2020-08-24,low
93f8ab89-428b-4aa4-8172-db83690b13a7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.21127,148.78731,2016,7,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-07-27,low
9400be53-b39e-4586-93b6-8675de80322f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.48979,143.85244,2018,7,31,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2018-07-31,low
9401e813-858d-4081-ad50-eab3f6a0ff57,Victorian Biodiversity Atlas,Felis catus,Cat,-36.86804,145.90238,2017,11,26,Victoria,Benalla (RC),HUMAN_OBSERVATION,1,2017-11-26,low
94189625-1ff2-493c-854d-ea72ce9a7ec9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.33151,149.24026,2006,7,10,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2006-07-10,low
941ab466-ff98-4bb1-b26a-789a47b9241a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.42764,145.12659,2022,5,3,Victoria,Whittlesea (C),HUMAN_OBSERVATION,1,2022-05-03,low
94255a3f-b999-4c37-b206-89340eb73440,Victorian Biodiversity Atlas,Felis catus,Cat,-37.02807,148.4488,2021,6,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-06-04,low
94323c9f-f175-40ab-9ef2-64e9beadbc31,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6189,148.83819,2011,11,30,Victoria,East Gippsland (S),HUMAN_OBSERVATION,4,2011-11-30,low
94391502-b8fc-4ed2-874d-2a9556765f70,Victorian Biodiversity Atlas,Felis catus,Cat,-37.4758,145.41972,2015,4,28,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2015-04-28,low
943faee3-ee8e-4d2a-8b7a-c94400ffdbea,Victorian Biodiversity Atlas,Felis catus,Cat,-37.57572,148.45566,2018,11,15,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2018-11-15,low
943fd21e-f9dc-4b5a-afea-e0b36418967d,Victorian Biodiversity Atlas,Felis catus,Cat,-36.89016,144.29298,1980,3,9,Victoria,Greater Bendigo (C),HUMAN_OBSERVATION,1,1980-03-09,low
943fdcc2-201b-4745-b886-0ebb5618f28b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.35018,145.42256,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,3,2019-03-02,low
9443cc90-2a64-4296-b7e7-e45557ad1d4d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.8832,145.73648,2019,5,13,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2019-05-13,low
945d735c-bb40-40f3-9729-d49b94ed677d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.10683,145.12632,1994,1,1,Victoria,Frankston (C),HUMAN_OBSERVATION,1,1994-01-01,low
9463556d-6382-4f9f-b6e4-8a807867f051,Victorian Biodiversity Atlas,Felis catus,Cat,-37.88144,146.2498,2018,7,12,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2018-07-12,low
94670f85-643d-4e1b-9b59-abaa00d82369,Victorian Biodiversity Atlas,Felis catus,Cat,-37.48991,149.03724,2018,10,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2018-10-17,low
946f8a95-ef88-4407-b898-3e28c397b7f3,Museums Victoria provider for OZCAM,Felis catus,Cat,-38.0753,146.544,2023,5,8,Victoria,Latrobe (C),MACHINE_OBSERVATION,1,2023-05-08,low
948a87db-2cad-4b36-a3f3-24029a6bcb65,Victorian Biodiversity Atlas,Felis catus,Cat,-38.19751,142.0755,2002,4,28,Victoria,Moyne (S),HUMAN_OBSERVATION,1,2002-04-28,low
949822fa-5b94-4cdd-ad9a-24f2bbfc41d1,Victorian Biodiversity Atlas,Felis catus,Cat,-37.83198,145.2814,2004,3,15,Victoria,Maroondah (C),HUMAN_OBSERVATION,1,2004-03-15,low
949f20d3-79c7-4bcb-a67d-1e166a8375e3,Victorian Biodiversity Atlas,Felis catus,Cat,-36.98532,148.36098,2021,7,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-07-01,low
94a0aba3-749d-4a3c-bdb2-5d491c5ab6fa,Victorian Biodiversity Atlas,Felis catus,Cat,-37.34762,148.31548,2016,6,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-23,low
94a20db5-a2c2-4930-8a4f-0eff2dffc198,Victorian Biodiversity Atlas,Felis catus,Cat,-37.54931,146.16393,2021,4,15,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2021-04-15,low
94ac6b0c-9f3f-48e0-b69a-67d6f6aef2e7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.0933,142.96611,2013,9,24,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2013-09-24,low
94acae93-c82b-41c3-9d4c-dda74d5b4b7b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.78022,148.91558,2020,11,11,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-11-11,low
94b88990-8128-413e-b534-ab7403a2b4ff,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3518,144.1378,2011,11,9,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2011-11-09,low
94bd39e6-d82f-43da-a181-1872da952b0b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.99053,140.98415,2016,11,17,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2016-11-17,low
94c3e42f-7995-4798-bf23-4f59b3baf4d0,Victorian Biodiversity Atlas,Felis catus,Cat,-36.93287,148.48055,2022,6,9,Victoria,East Gippsland (S),HUMAN_OBSERVATION,2,2022-06-09,low
94cc0a16-540b-4fa6-86f8-821631e39095,Victorian Biodiversity Atlas,Felis catus,Cat,-38.90079,146.25546,2019,7,26,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2019-07-26,low
94d92151-ee73-4e15-95f2-3e472d62bec1,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3094,145.43488,2018,8,20,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,2,2018-08-20,low
94d99fc0-a015-4004-b54a-8b508ee0c03d,Museums Victoria provider for OZCAM,Felis catus,Cat,-38.4,142.8,1974,6,9,Victoria,Moyne (S),PRESERVED_SPECIMEN,1,1974-06-09,low
94e617ae-3523-42a3-83ef-22468a0fc1bd,Victorian Biodiversity Atlas,Felis catus,Cat,-37.31984,147.49021,2017,10,18,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-18,low
94e83cab-9631-4dc4-b8be-108b47e43830,Victorian Biodiversity Atlas,Felis catus,Cat,-37.41003,145.94494,2021,8,4,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-08-04,low
94fbcffb-9618-484b-a77d-f43e654ed32f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.65116,148.82929,2019,7,24,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-07-24,low
95051e00-39a7-4be6-a2ad-7073013981bf,Victorian Biodiversity Atlas,Felis catus,Cat,-36.86282,147.2795,2020,5,6,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2020-05-06,low
9505de96-b10a-4b07-b57a-d1a12304ac0b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3351,145.19847,2007,6,6,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,2007-06-06,low
95155fd5-8c33-446a-bc1b-1e6994fbc396,Victorian Biodiversity Atlas,Felis catus,Cat,-37.7381,145.39819,1988,12,16,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,3,1988-12-16,low
951a46b4-65c2-479e-8df7-91021cf6f652,Victorian Biodiversity Atlas,Felis catus,Cat,-36.89314,147.31607,2005,2,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2005-02-17,low
952bc817-5d10-4874-83d6-cd86ea25fdcf,Victorian Biodiversity Atlas,Felis catus,Cat,-38.37957,145.38998,2021,7,25,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-25,low
953b45de-7ef5-4b56-aa5b-4b25612cbe73,Victorian Biodiversity Atlas,Felis catus,Cat,-37.22537,142.55058,2020,7,16,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-07-16,low
953e3d2f-2ae7-4aef-aa73-87eec5a30624,Victorian Biodiversity Atlas,Felis catus,Cat,-37.84016,145.49298,1993,9,14,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,1993-09-14,low
9542c678-64a3-4025-b886-47f3d67088f0,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6887,146.30734,2013,12,17,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2013-12-17,low
9553195b-2e57-489d-8a42-f822d785b047,Victorian Biodiversity Atlas,Felis catus,Cat,-37.88265,145.76703,2020,5,8,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2020-05-08,low
95556196-6116-4e85-9c07-ee499cf7efab,Victorian Biodiversity Atlas,Felis catus,Cat,-37.94412,141.45837,2014,11,26,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-11-26,low
9556974f-90c3-4579-90ce-c3d65f462508,Victorian Biodiversity Atlas,Felis catus,Cat,-37.635,145.35228,2013,9,4,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,2013-09-04,low
955a6392-1235-4f3c-96b2-f99ac0bd4731,Victorian Biodiversity Atlas,Felis catus,Cat,-37.26543,147.43003,2017,10,2,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2017-10-02,low
955a8ae9-0541-472a-8258-37f9aa6fdc4e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.00656,141.01312,2014,11,26,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-11-26,low
9560d480-5a6a-41ff-9589-d3e2cf9db23a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.23013,148.16701,2021,1,13,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-01-13,low
95696217-9853-43e4-984a-798718d22427,Victorian Biodiversity Atlas,Felis catus,Cat,-37.79271,144.61726,2016,2,18,Victoria,Melton (S),HUMAN_OBSERVATION,1,2016-02-18,low
9589c00a-d4c0-48a8-aaab-b26ecece5e9f,Museums Victoria provider for OZCAM,Felis catus,Cat,-36.9757,147.979,2023,3,11,Victoria,East Gippsland (S),MACHINE_OBSERVATION,1,2023-03-11,low
9590eb81-659f-4b5e-8ac0-62184fec9aa9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.40904,147.59136,2017,10,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-17,low
95915261-6359-4cc6-a6fb-c5f5b56d77a9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.41144,147.42735,2017,9,30,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-09-30,low
95af2b30-56ea-431c-98b3-d957e4205898,Victorian Biodiversity Atlas,Felis catus,Cat,-37.45467,149.6239,2023,9,26,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2023-09-26,low
95b4b21a-d208-44e5-ad3c-469617d70df2,Victorian Biodiversity Atlas,Felis catus,Cat,-37.20678,148.62625,1968,2,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1968-02-23,low
95b84121-9818-43c8-addf-a6f3c0b5c07b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.81281,144.98195,2003,1,9,Victoria,Melbourne (C),HUMAN_OBSERVATION,1,2003-01-09,low
95c52010-3e0a-432f-a197-f05380c1de5d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.19308,149.08804,2021,4,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-04-23,low
95c82c6e-b741-474c-b3fa-2f5526fe1366,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36016,145.35437,2021,7,10,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-10,low
95d6c780-ca5f-415c-861e-0c6f5d351eee,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35146,142.6243,2020,7,14,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2020-07-14,low
95ec0470-af77-4e8d-9afd-1a9f8a0ae904,Victorian Biodiversity Atlas,Felis catus,Cat,-34.73978,142.39329,2019,4,14,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,2019-04-14,low
95ef57fc-a4c8-4d2d-b5f4-699242cc6a0d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.80678,149.27625,1979,7,1,Victoria,,HUMAN_OBSERVATION,1,1979-07-01,low
9609a082-0407-472c-86db-a98b8f5dc3f6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.37869,148.30142,2022,1,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-01-14,low
960d309a-252e-4ad6-ab7b-4f31830bfba6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.32465,147.53943,2017,10,13,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-13,low
960eee2f-4c2f-47af-aa3c-fab4eb117de2,Victorian Biodiversity Atlas,Felis catus,Cat,-37.5229,148.62102,2019,10,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-10-17,low
961d6e1f-f231-4c66-9f35-04e1951bb8ae,Victorian Biodiversity Atlas,Felis catus,Cat,-36.14016,144.24297,1998,7,4,Victoria,Loddon (S),HUMAN_OBSERVATION,1,1998-07-04,low
96260e27-30fe-4460-806d-dfae7c631ba6,Victorian Biodiversity Atlas,Felis catus,Cat,-38.89305,146.24692,2019,7,30,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2019-07-30,low
962801e3-e319-4908-89fe-56333247a00b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3123,148.26984,2016,6,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-28,low
962bd550-0f03-47bb-97be-a2ac9b3e0b49,Victorian Biodiversity Atlas,Felis catus,Cat,-38.31701,145.29266,2021,8,13,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-13,low
96400dce-5391-485e-8150-454d2cebf63f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.68345,145.5638,1993,6,24,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,1993-06-24,low
964fb02d-a82c-41e7-86e2-f185b6876493,Victorian Biodiversity Atlas,Felis catus,Cat,-37.09028,148.38715,2021,3,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-03-14,low
9651ca58-5ca9-4bbf-bdea-07aa1645286c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36189,145.30602,2021,8,31,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-31,low
9652190e-70e7-490f-bcfa-9e5373071a84,Victorian Biodiversity Atlas,Felis catus,Cat,-37.58371,146.24191,2023,9,26,Victoria,Mansfield (S),HUMAN_OBSERVATION,1,2023-09-26,low
9654cd25-297e-4f95-a11d-783065b38f5c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.31375,148.34016,2016,6,22,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-22,low
96553e48-dfe5-40bf-b802-3e5545f8281e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.37721,148.63087,2023,6,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2023-06-14,low
965d6096-de4a-40a1-9256-a6cb4dc76a3e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35146,142.6243,2020,8,13,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2020-08-13,low
9673023f-93b1-4d19-bbaa-15766668934f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6544,145.3404,2011,4,6,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,2011-04-06,low
9679ad0d-99e9-4b8b-9f1f-088e338babfe,Victorian Biodiversity Atlas,Felis catus,Cat,-37.42249,145.94513,1985,3,9,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,1985-03-09,low
9679c1cb-56d0-40c6-b8ac-73ed08ff3339,Victorian Biodiversity Atlas,Felis catus,Cat,-37.76305,148.29077,2017,2,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-02-23,low
967d488a-afdb-462a-b8c7-5ee0948fb728,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6275,147.5671,2008,10,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2008-10-01,low
9682bc98-bafd-43c6-b202-03cb8b366971,Victorian Biodiversity Atlas,Felis catus,Cat,-38.5857,143.32921,2000,7,1,Victoria,Colac-Otway (S),HUMAN_OBSERVATION,1,2000-07-01,low
968f7c48-e88a-4242-af6e-49c18c84aea6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.09895,146.49562,2021,1,27,Victoria,Mansfield (S),HUMAN_OBSERVATION,1,2021-01-27,low
969949c3-28b7-4de2-9802-b80b2c02d25e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.44256,148.10317,2021,10,25,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-10-25,low
969d452e-b471-45d2-9bca-9124de68c172,Victorian Biodiversity Atlas,Felis catus,Cat,-37.29012,148.04293,1979,5,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1979-05-23,low
969efad8-c546-42a9-ab19-75d1d44f0ae3,Victorian Biodiversity Atlas,Felis catus,Cat,-38.78048,143.54728,2007,5,25,Victoria,Colac-Otway (S),HUMAN_OBSERVATION,1,2007-05-25,low
96c6b9ff-ec1d-404b-8d73-880a1858177a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.2323,147.53409,2017,9,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-09-28,low
96e52b2e-89b9-4a6b-8268-9ee7aaa6f468,Victorian Biodiversity Atlas,Felis catus,Cat,-36.48163,141.65344,2019,12,5,Victoria,Hindmarsh (S),HUMAN_OBSERVATION,1,2019-12-05,low
97151845-9ac1-41d9-abcb-633969c12fd5,Victorian Biodiversity Atlas,Felis catus,Cat,-37.56412,147.4842,1998,5,19,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1998-05-19,low
972269da-6a91-4146-bed9-f5ba17a93c4b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.74019,142.02636,1984,7,17,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,1984-07-17,low
97292b93-f694-4514-8763-1d43758fd5d7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6324,145.3485,2016,1,5,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,2016-01-05,low
972cbffc-bf4b-4f4a-ab33-ec004c071607,Victorian Biodiversity Atlas,Felis catus,Cat,-37.80185,145.83866,2013,11,16,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2013-11-16,low
